country	date	population	daily_confirmed	daily_death	daily_recovered	confirmed	death	recovered
Mexico	2020-12-23	128932753	12485	861	10008	1350079	120311	1005248
Japan	2020-12-23	126476461	3746	54	2764	206915	3069	171959
Thailand	2020-12-23	69799978	67	0	21	5762	60	4116
Turkey	2020-12-23	84339067	18102	254	33985	2082610	18861	1901307
Spain	2020-12-23	46754778	12662	126	0	1842289	49698	150376
Hong Kong(China)	2020-12-23	7547652	71	2	91	8353	133	7112
Singapore	2020-12-23	5850342	13	0	10	58482	29	58322
India	2020-12-23	1380004385	23067	336	24661	10123778	146756	9693173
Indonesia	2020-12-23	273523615	7199	181	5277	685639	20408	558703
United Kingdom	2020-12-23	67886011	39149	575	98	2155999	69157	4726
Vietnam	2020-12-23	97338579	11	0	0	1421	35	1281
China	2020-12-23	1431776124	14	0	10	86945	4634	81992
United Arab Emirates	2020-12-24	9890402	1230	6	1386	198435	647	174479
Australia	2020-12-24	25499884	23	0	3	28274	908	22532
Brazil	2020-12-24	212559417	21183	482	0	7430825	190135	6512717
Germany	2020-12-24	83783942	2140	250	15691	1630596	29330	1220277
Russia	2020-12-24	145934462	28595	551	26889	2934695	52434	2347700
France	2020-12-24	65273511	20262	159	806	2584322	62388	194559
Philippines	2020-12-24	109581078	1877	7	301	465724	9055	430490
"Korea, South"	2020-12-24	51269185	1132	20	484	54770	773	38048
Netherlands	2020-12-24	17134872	11545	101	60	743493	10914	8873
Canada	2020-12-24	37742154	5649	106	710	537909	14877	448119
Malaysia	2020-12-24	32365999	1247	3	1441	100318	446	81098
US	2020-12-24	331002651	120700	1505	0	18801809	334145	0
Mexico	2020-12-24	128932753	9679	665	8660	1362564	121172	1015256
Japan	2020-12-24	126476461	3832	64	2914	210661	3123	174723
Thailand	2020-12-24	69799978	81	0	15	5829	60	4137
Turkey	2020-12-24	84339067	17543	256	35511	2100712	19115	1935292
Spain	2020-12-24	46754778	0	0	0	1854951	49824	150376
Hong Kong(China)	2020-12-24	7547652	57	1	114	8424	135	7203
Singapore	2020-12-24	5850342	14	0	20	58495	29	58332
India	2020-12-24	1380004385	22273	251	22274	10146845	147092	9717834
Indonesia	2020-12-24	273523615	7259	258	6324	692838	20589	563980
United Kingdom	2020-12-24	67886011	32803	570	1	2195148	69732	4824
Vietnam	2020-12-24	97338579	7	0	22	1432	35	1281
China	2020-12-24	1431776124	20	0	11	86959	4634	82002
United Arab Emirates	2020-12-25	9890402	1227	2	1542	199665	653	175865
Australia	2020-12-25	25499884	11	0	1	28297	908	22535
Brazil	2020-12-25	212559417	17533	296	141472	7452008	190617	6512717
Germany	2020-12-25	83783942	13504	366	17317	1632736	29580	1235968
Russia	2020-12-25	145934462	28833	554	27533	2963290	52985	2374589
France	2020-12-25	65273511	3093	146	273	2604584	62547	195365
Philippines	2020-12-25	109581078	1404	5	264	467601	9062	430791
"Korea, South"	2020-12-25	51269185	970	15	508	55902	793	38532
Netherlands	2020-12-25	17134872	9869	47	41	755038	11015	8933
Canada	2020-12-25	37742154	5145	100	1840	543558	14983	448829
Malaysia	2020-12-25	32365999	2335	2	874	101565	449	82539
US	2020-12-25	331002651	226975	1913	0	18922509	335650	0
Mexico	2020-12-25	128932753	4974	189	7948	1372243	121837	1023916
Japan	2020-12-25	126476461	3885	47	2395	214493	3187	177637
Thailand	2020-12-25	69799978	110	0	9	5910	60	4152
Turkey	2020-12-25	84339067	15118	253	23231	2118255	19371	1970803
Spain	2020-12-25	46754778	0	0	0	1854951	49824	150376
Hong Kong(China)	2020-12-25	7547652	59	0	77	8481	136	7317
Singapore	2020-12-25	5850342	10	0	10	58509	29	58352
India	2020-12-25	1380004385	18732	279	21430	10169118	147343	9740108
Indonesia	2020-12-25	273523615	6740	147	6389	700097	20847	570304
United Kingdom	2020-12-25	67886011	34788	211	88	2227951	70302	4825
Vietnam	2020-12-25	97338579	1	0	0	1439	35	1303
China	2020-12-25	1431776124	22	0	16	86979	4634	82013
United Arab Emirates	2020-12-26	9890402	944	2	1265	200892	655	177407
Australia	2020-12-26	25499884	29	1	3	28308	908	22536
Brazil	2020-12-26	212559417	17614	337	23046	7469541	190913	6654189
Germany	2020-12-26	83783942	12399	351	18747	1646240	29946	1253285
Russia	2020-12-26	145934462	27849	541	23972	2992123	53539	2402122
France	2020-12-26	65273511	8867	173	223	2607677	62693	195638
Philippines	2020-12-26	109581078	881	42	7623	469005	9067	431055
"Korea, South"	2020-12-26	51269185	808	11	228	56872	808	39040
Netherlands	2020-12-26	17134872	9102	28	59	764907	11062	8974
Canada	2020-12-26	37742154	5707	123	10465	548703	15083	450669
Malaysia	2020-12-26	32365999	1196	1	997	103900	451	83413
US	2020-12-26	331002651	135768	1438	0	19149484	337563	0
Mexico	2020-12-26	128932753	6217	400	6902	1377217	122026	1031864
Japan	2020-12-26	126476461	2944	40	2408	218378	3234	180032
Thailand	2020-12-26	69799978	121	0	19	6020	60	4161
Turkey	2020-12-26	84339067	14205	254	21196	2133373	19624	1994034
Spain	2020-12-26	46754778	0	0	0	1854951	49824	150376
Hong Kong(China)	2020-12-26	7547652	70	1	80	8540	136	7394
Singapore	2020-12-26	5850342	5	0	8	58519	29	58362
India	2020-12-26	1380004385	20021	279	21131	10187850	147622	9761538
Indonesia	2020-12-26	273523615	6528	243	6983	706837	20994	576693
United Kingdom	2020-12-26	67886011	32493	347	183	2262739	70513	4913
Vietnam	2020-12-26	97338579	1	0	0	1440	35	1303
China	2020-12-26	1431776124	21	0	15	87001	4634	82029
United Arab Emirates	2020-12-27	9890402	1027	3	1253	201836	657	178672
Australia	2020-12-27	25499884	12	0	15	28337	909	22539
Brazil	2020-12-27	212559417	27437	538	35522	7487155	191250	6677235
Germany	2020-12-27	83783942	14004	848	22900	1658639	30297	1272032
Russia	2020-12-27	145934462	27363	479	20318	3019972	54080	2426094
France	2020-12-27	65273511	3106	368	781	2616544	62866	195861
Philippines	2020-12-27	109581078	764	15	102	469886	9109	438678
"Korea, South"	2020-12-27	51269185	1045	40	1435	57680	819	39268
Netherlands	2020-12-27	17134872	7458	45	117	774009	11090	9033
Canada	2020-12-27	37742154	5287	112	12066	554410	15206	461134
Malaysia	2020-12-27	32365999	1594	3	1181	105096	452	84410
US	2020-12-27	331002651	173601	1877	0	19285252	339001	0
Mexico	2020-12-27	128932753	5996	429	9773	1383434	122426	1038766
Japan	2020-12-27	126476461	2397	51	2066	221322	3274	182440
Thailand	2020-12-27	69799978	144	0	4	6141	60	4180
Turkey	2020-12-27	84339067	15197	257	22203	2147578	19878	2015230
Spain	2020-12-27	46754778	24462	298	0	1854951	49824	150376
Hong Kong(China)	2020-12-27	7547652	61	4	52	8610	137	7474
Singapore	2020-12-27	5850342	5	0	16	58524	29	58370
India	2020-12-27	1380004385	16432	252	24900	10207871	147901	9782669
Indonesia	2020-12-27	273523615	5854	215	6302	713365	21237	583676
United Kingdom	2020-12-27	67886011	41460	357	9	2295232	70860	5096
Vietnam	2020-12-27	97338579	10	0	0	1441	35	1303
China	2020-12-27	1431776124	27	0	16	87022	4634	82044
United Arab Emirates	2020-12-28	9890402	1506	2	1475	202863	660	179925
Australia	2020-12-28	25499884	32	0	4	28349	909	22554
Brazil	2020-12-28	212559417	56371	1051	41354	7514592	191788	6712757
Germany	2020-12-28	83783942	19112	1118	24825	1672643	31145	1294932
Russia	2020-12-28	145934462	26588	548	24371	3047335	54559	2446412
France	2020-12-28	65273511	11494	969	1084	2619650	63234	196642
Philippines	2020-12-28	109581078	876	38	236	470650	9124	438780
"Korea, South"	2020-12-28	51269185	1048	20	732	58725	859	40703
Netherlands	2020-12-28	17134872	7592	170	107	781467	11135	9150
Canada	2020-12-28	37742154	8836	202	9744	559697	15318	473200
Malaysia	2020-12-28	32365999	1925	2	1123	106690	455	85591
US	2020-12-28	331002651	202578	3616	0	19458853	340878	0
Mexico	2020-12-28	128932753	12099	990	9890	1389430	122855	1048539
Japan	2020-12-28	126476461	3627	59	2284	223719	3325	184506
Thailand	2020-12-28	69799978	155	1	28	6285	60	4184
Turkey	2020-12-28	84339067	15805	253	21004	2162775	20135	2037433
Spain	2020-12-28	46754778	14089	320	0	1879413	50122	150376
Hong Kong(China)	2020-12-28	7547652	53	2	90	8671	141	7526
Singapore	2020-12-28	5850342	13	0	14	58529	29	58386
India	2020-12-28	1380004385	20549	286	26572	10224303	148153	9807569
Indonesia	2020-12-28	273523615	7903	251	6805	719219	21452	589978
United Kingdom	2020-12-28	67886011	53275	458	192	2336692	71217	5105
Vietnam	2020-12-28	97338579	3	0	16	1451	35	1303
China	2020-12-28	1431776124	24	0	21	87049	4634	82060
United Arab Emirates	2020-12-29	9890402	1723	3	1607	204369	662	181400
Australia	2020-12-29	25499884	24	0	6	28381	909	22558
Brazil	2020-12-29	212559417	55600	1217	59981	7570963	192839	6754111
Germany	2020-12-29	83783942	31941	1018	26195	1691755	32263	1319757
Russia	2020-12-29	145934462	26095	585	28682	3073923	55107	2470783
France	2020-12-29	65273511	26514	304	1240	2631144	64203	197726
Philippines	2020-12-29	109581078	1006	68	493	471526	9162	439016
"Korea, South"	2020-12-29	51269185	967	21	836	59773	879	41435
Netherlands	2020-12-29	17134872	9533	112	132	789059	11305	9257
Canada	2020-12-29	37742154	7767	105	7285	568533	15520	482944
Malaysia	2020-12-29	32365999	1870	6	745	108615	457	86714
US	2020-12-29	331002651	219904	3933	0	19661431	344494	0
Mexico	2020-12-29	128932753	12406	1052	8342	1401529	123845	1058429
Japan	2020-12-29	126476461	3871	59	2520	227346	3384	186790
Thailand	2020-12-29	69799978	250	0	28	6440	61	4212
Turkey	2020-12-29	84339067	15692	254	20192	2178580	20388	2058437
Spain	2020-12-29	46754778	16716	247	0	1893502	50442	150376
Hong Kong(China)	2020-12-29	7547652	54	4	106	8724	143	7616
Singapore	2020-12-29	5850342	27	0	11	58542	29	58400
India	2020-12-29	1380004385	21822	299	26139	10244852	148439	9834141
Indonesia	2020-12-29	273523615	8002	241	6958	727122	21703	596783
United Kingdom	2020-12-29	67886011	50239	982	120	2389967	71675	5297
Vietnam	2020-12-29	97338579	2	0	4	1454	35	1319
China	2020-12-29	1431776124	25	0	10	87073	4634	82081
United Arab Emirates	2020-12-30	9890402	1730	4	1435	206092	665	183007
Australia	2020-12-30	25499884	20	0	1	28405	909	22564
Brazil	2020-12-30	212559417	54469	1016	34752	7626563	194056	6814092
Germany	2020-12-30	83783942	23233	510	4756	1723696	33281	1345952
Russia	2020-12-30	145934462	27329	579	28257	3100018	55692	2499465
France	2020-12-30	65273511	20002	251	1176	2657658	64507	198966
Philippines	2020-12-30	109581078	1532	14	287	472532	9230	439509
"Korea, South"	2020-12-30	51269185	1029	17	682	60740	900	42271
Netherlands	2020-12-30	17134872	9790	108	196	798592	11417	9389
Canada	2020-12-30	37742154	6933	111	3409	576300	15625	490229
Malaysia	2020-12-30	32365999	2525	8	1481	110485	463	87459
US	2020-12-30	331002651	312009	3327	0	19881335	348427	0
Mexico	2020-12-30	128932753	12159	910	8024	1413935	124897	1066771
Japan	2020-12-30	126476461	4532	49	1985	231217	3443	189310
Thailand	2020-12-30	69799978	194	0	33	6690	61	4240
Turkey	2020-12-30	84339067	14380	239	22021	2194272	20642	2078629
Spain	2020-12-30	46754778	18047	148	0	1910218	50689	150376
Hong Kong(China)	2020-12-30	7547652	68	1	91	8778	147	7722
Singapore	2020-12-30	5850342	30	0	38	58569	29	58411
India	2020-12-30	1380004385	20035	256	23181	10266674	148738	9860280
Indonesia	2020-12-30	273523615	8074	194	7356	735124	21944	603741
United Kingdom	2020-12-30	67886011	56029	965	65	2440206	72657	5417
Vietnam	2020-12-30	97338579	9	0	2	1456	35	1323
China	2020-12-30	1431776124	19	0	19	87098	4634	82091
United Arab Emirates	2020-12-31	9890402	1856	2	1577	207822	669	184442
Australia	2020-12-31	25499884	35	0	8	28425	909	22565
Brazil	2020-12-31	212559417	22939	469	6528	7681032	195072	6848844
Germany	2020-12-31	83783942	15575	359	38036	1746929	33791	1350708
Russia	2020-12-31	145934462	26613	527	25745	3127347	56271	2527722
France	2020-12-31	65273511	19358	133	680	2677660	64758	200142
Philippines	2020-12-31	109581078	1756	4	99	474064	9244	439796
"Korea, South"	2020-12-31	51269185	824	25	625	61769	917	42953
Netherlands	2020-12-31	17134872	8234	99	66	808382	11525	9585
Canada	2020-12-31	37742154	5218	83	799	583233	15736	493638
Malaysia	2020-12-31	32365999	2068	3	2230	113010	471	88940
US	2020-12-31	331002651	172382	2194	0	20193344	351754	0
Mexico	2020-12-31	128932753	11091	700	8973	1426094	125807	1074795
Japan	2020-12-31	126476461	3256	49	2263	235749	3492	191295
Thailand	2020-12-31	69799978	279	2	26	6884	61	4273
Turkey	2020-12-31	84339067	12203	212	14110	2208652	20881	2100650
Spain	2020-12-31	46754778	0	0	0	1928265	50837	150376
Hong Kong(China)	2020-12-31	7547652	42	0	99	8846	148	7813
Singapore	2020-12-31	5850342	30	0	0	58599	29	58449
India	2020-12-31	1380004385	19079	224	46107	10286709	148994	9883461
Indonesia	2020-12-31	273523615	8072	191	6839	743198	22138	611097
United Kingdom	2020-12-31	67886011	53458	615	200	2496235	73622	5482
Vietnam	2020-12-31	97338579	9	0	0	1465	35	1325
China	2020-12-31	1431776124	18	0	9	87117	4634	82110
United Arab Emirates	2021-01-01	9890402	1963	3	2081	209678	671	186019
Australia	2021-01-01	25499884	24	0	8	28460	909	22573
Brazil	2021-01-01	212559417	15353	293	37884	7703971	195541	6855372
Germany	2021-01-01	83783942	11036	330	12066	1762504	34150	1388744
Russia	2021-01-01	145934462	25938	437	18812	3153960	56798	2553467
France	2021-01-01	65273511	3466	156	273	2697018	64891	200822
Philippines	2021-01-01	109581078	1096	5	47	475820	9248	439895
"Korea, South"	2021-01-01	51269185	651	20	929	62593	942	43578
Netherlands	2021-01-01	17134872	8633	36	43	816616	11624	9651
Canada	2021-01-01	37742154	6603	103	3055	588451	15819	494437
Malaysia	2021-01-01	32365999	2295	9	3321	115078	474	91170
US	2021-01-01	331002651	282380	2599	0	20365726	353948	0
Mexico	2021-01-01	128932753	6359	344	7137	1437185	126507	1083768
Japan	2021-01-01	126476461	3071	31	2706	239005	3541	193558
Thailand	2021-01-01	69799978	216	1	38	7163	63	4299
Turkey	2021-01-01	84339067	11180	202	11672	2220855	21093	2114760
Spain	2021-01-01	46754778	0	0	0	1928265	50837	150376
Hong Kong(China)	2021-01-01	7547652	35	2	56	8888	148	7912
Singapore	2021-01-01	5850342	33	0	27	58629	29	58449
India	2021-01-01	1380004385	18177	217	-2258	10305788	149218	9929568
Indonesia	2021-01-01	273523615	7203	226	7582	751270	22329	617936
United Kingdom	2021-01-01	67886011	57853	445	65	2549693	74237	5682
Vietnam	2021-01-01	97338579	8	0	12	1474	35	1325
China	2021-01-01	1431776124	28	0	12	87135	4634	82119
United Arab Emirates	2021-01-02	9890402	1590	5	1609	211641	674	188100
Australia	2021-01-02	25499884	20	0	0	28484	909	22581
Brazil	2021-01-02	212559417	17190	311	10916	7719324	195834	6893256
Germany	2021-01-02	83783942	10356	311	21341	1773540	34480	1400810
Russia	2021-01-02	145934462	23845	495	19658	3179898	57235	2572279
France	2021-01-02	65273511	12491	116	213	2700484	65047	201095
Philippines	2021-01-02	109581078	891	4	8316	476916	9253	439942
"Korea, South"	2021-01-02	51269185	1020	19	733	63244	962	44507
Netherlands	2021-01-02	17134872	7453	47	225	825249	11660	9694
Canada	2021-01-02	37742154	9276	70	13103	595054	15922	497492
Malaysia	2021-01-02	32365999	1704	11	2726	117373	483	94491
US	2021-01-02	331002651	204012	1437	0	20648106	356547	0
Mexico	2021-01-02	128932753	5211	362	7526	1443544	126851	1090905
Japan	2021-01-02	126476461	3166	60	2066	242076	3572	196264
Thailand	2021-01-02	69799978	315	0	15	7379	64	4337
Turkey	2021-01-02	84339067	9877	193	10102	2232035	21295	2126432
Spain	2021-01-02	46754778	0	0	0	1928265	50837	150376
Hong Kong(China)	2021-01-02	7547652	41	0	43	8923	150	7968
Singapore	2021-01-02	5850342	35	0	11	58662	29	58476
India	2021-01-02	1380004385	16504	214	19557	10323965	149435	9927310
Indonesia	2021-01-02	273523615	6877	179	6419	758473	22555	625518
United Kingdom	2021-01-02	67886011	55157	455	350	2607546	74682	5747
Vietnam	2021-01-02	97338579	12	0	2	1482	35	1337
China	2021-01-02	1431776124	33	0	17	87163	4634	82131
United Arab Emirates	2021-01-03	9890402	1501	3	1746	213231	679	189709
Australia	2021-01-03	25499884	13	0	7	28504	909	22581
Brazil	2021-01-03	212559417	25039	597	45873	7736514	196145	6904172
Germany	2021-01-03	83783942	12320	957	23291	1783896	34791	1422151
Russia	2021-01-03	145934462	23015	473	20997	3203743	57730	2591937
France	2021-01-03	65273511	4084	385	651	2712975	65163	201308
Philippines	2021-01-03	109581078	954	6	21	477807	9257	448258
"Korea, South"	2021-01-03	51269185	715	26	932	64264	981	45240
Netherlands	2021-01-03	17134872	6614	63	129	832702	11707	9919
Canada	2021-01-03	37742154	9774	232	12853	604330	15992	510595
Malaysia	2021-01-03	32365999	1741	7	1010	119077	494	97217
US	2021-01-03	331002651	185511	1980	0	20852118	357984	0
Mexico	2021-01-03	128932753	6464	544	7403	1448755	127213	1098431
Japan	2021-01-03	126476461	3343	48	2190	245242	3632	198330
Thailand	2021-01-03	69799978	745	1	45	7694	64	4352
Turkey	2021-01-03	84339067	13695	197	9896	2241912	21488	2136534
Spain	2021-01-03	46754778	30579	241	0	1928265	50837	150376
Hong Kong(China)	2021-01-03	7547652	53	3	44	8964	150	8011
Singapore	2021-01-03	5850342	24	0	10	58697	29	58487
India	2021-01-03	1380004385	16375	201	29091	10340469	149649	9946867
Indonesia	2021-01-03	273523615	6753	177	7166	765350	22734	631937
United Kingdom	2021-01-03	67886011	58923	410	166	2662703	75137	6097
Vietnam	2021-01-03	97338579	3	0	0	1494	35	1339
China	2021-01-03	1431776124	33	0	10	87196	4634	82148
United Arab Emirates	2021-01-04	9890402	1967	3	1866	214732	682	191455
Australia	2021-01-04	25499884	19	0	4	28517	909	22588
Brazil	2021-01-04	212559417	58083	1188	44800	7761553	196742	6950045
Germany	2021-01-04	83783942	18349	1009	26869	1796216	35748	1445442
Russia	2021-01-04	145934462	23955	503	22308	3226758	58203	2612934
France	2021-01-04	65273511	20833	868	1466	2717059	65548	201959
Philippines	2021-01-04	109581078	932	58	96	478761	9263	448279
"Korea, South"	2021-01-04	51269185	839	20	823	64979	1007	46172
Netherlands	2021-01-04	17134872	6506	152	74	839316	11770	10048
Canada	2021-01-04	37742154	7300	146	6132	614104	16224	523448
Malaysia	2021-01-04	32365999	2027	11	1221	120818	501	98227
US	2021-01-04	331002651	229814	3604	0	21037629	359964	0
Mexico	2021-01-04	128932753	11271	1065	7303	1455219	127757	1105834
Japan	2021-01-04	126476461	4949	76	2745	248585	3680	200520
Thailand	2021-01-04	69799978	527	1	21	8439	65	4397
Turkey	2021-01-04	84339067	14494	194	8908	2255607	21685	2146430
Spain	2021-01-04	46754778	23700	352	0	1958844	51078	150376
Hong Kong(China)	2021-01-04	7547652	32	0	72	9017	153	8055
Singapore	2021-01-04	5850342	28	0	20	58721	29	58497
India	2021-01-04	1380004385	18088	264	21314	10356844	149850	9975958
Indonesia	2021-01-04	273523615	7445	198	6643	772103	22911	639103
United Kingdom	2021-01-04	67886011	61087	881	123	2721626	75547	6263
Vietnam	2021-01-04	97338579	7	0	0	1497	35	1339
China	2021-01-04	1431776124	32	0	21	87229	4634	82158
United Arab Emirates	2021-01-05	9890402	2067	4	2199	216699	685	193321
Australia	2021-01-05	25499884	10	0	8	28536	909	22592
Brazil	2021-01-05	212559417	62507	1231	38441	7819636	197930	6994845
Germany	2021-01-05	83783942	26663	1078	23871	1814565	36757	1472311
Russia	2021-01-05	145934462	23902	431	22752	3250713	58706	2635242
France	2021-01-05	65273511	25186	282	1254	2737892	66416	203425
Philippines	2021-01-05	109581078	1044	26	325	479693	9321	448375
"Korea, South"	2021-01-05	51269185	868	19	654	65818	1027	46995
Netherlands	2021-01-05	17134872	7238	174	181	845822	11922	10122
Canada	2021-01-05	37742154	8376	136	7444	621404	16370	529580
Malaysia	2021-01-05	32365999	2593	1	1129	122845	512	99448
US	2021-01-05	331002651	260216	3924	0	21267443	363568	0
Mexico	2021-01-05	128932753	13345	1165	6831	1466490	128822	1113137
Japan	2021-01-05	126476461	6049	65	3618	253534	3756	203265
Thailand	2021-01-05	69799978	365	1	103	8966	66	4418
Turkey	2021-01-05	84339067	13830	191	8702	2270101	21879	2155338
